Run Num.,Best Fit Max,Best Fit Sorted,First Fit Max,First Fit Sorted,Worst Fit Max,Worst Fit Sorted,Allocable,Back Tracks
5045,0,0,0,0,0,0,0,1956
5046,0,0,0,0,0,0,0,3396
5047,0,0,0,0,0,0,0,5706
5048,0,0,0,0,0,0,0,10596
5049,0,0,0,0,0,0,0,1956
5050,0,0,0,0,0,0,0,1956
5051,0,0,0,0,0,0,0,1956
5052,0,0,0,0,0,0,0,4116
5053,0,0,0,0,0,0,0,5916
5054,0,0,0,0,0,0,0,4116
5055,0,0,0,0,0,0,0,14676
5056,0,0,0,0,0,0,0,2676
5057,0,0,0,0,0,0,0,1956
5058,0,0,0,0,0,0,0,1956
5059,0,0,0,0,0,0,0,3913
5060,0,0,0,0,0,0,0,4116
5061,0,0,0,0,0,0,0,1956
5062,0,0,0,0,0,0,0,1956
5063,0,0,0,0,0,0,0,1956
5064,0,0,0,0,0,0,0,28032
5065,0,0,0,0,0,0,0,1956
5066,0,0,0,0,0,0,0,17916
5067,0,0,0,0,0,0,0,4476
5068,0,0,0,0,0,0,0,1956
5069,0,0,0,0,0,0,0,6636
5070,0,0,0,0,0,0,0,1956
5071,0,0,0,0,0,0,0,11316
5072,0,0,0,0,0,0,0,1956
5073,0,0,0,0,0,0,0,1956
5074,0,0,0,0,0,0,0,1956
5075,0,0,0,0,0,0,0,1956
5076,0,0,0,0,0,0,0,2676
5077,0,0,0,0,0,0,0,4476
5078,0,0,0,0,0,0,0,1956
5079,0,0,0,0,0,0,0,4476
5080,0,0,0,0,0,0,0,5556
5081,0,0,0,0,0,0,0,8076
5082,0,0,0,0,0,0,0,2676
5083,0,0,0,0,0,0,0,1956
5084,0,0,0,0,0,0,0,9276
5085,0,0,0,0,0,0,0,1956
5086,0,0,0,0,0,0,0,7716
5087,0,0,0,0,0,0,0,1956
5088,0,0,0,0,0,0,0,1956
5089,0,0,0,0,0,0,0,1956
5090,0,0,0,0,0,0,0,9156
5091,0,0,0,0,0,0,0,1956
5092,0,0,0,0,0,0,0,1956
5093,0,0,0,0,0,0,0,6276
5094,0,0,0,0,0,0,0,2676
5095,0,0,0,0,0,0,0,1956
5096,0,0,0,0,0,0,0,1956
5097,0,0,0,0,0,0,0,3396
5098,0,0,0,0,0,0,0,1956
5099,0,0,0,0,0,0,0,1956
5100,0,0,0,0,0,0,0,3756
5101,0,0,0,0,0,0,0,5196
5102,0,0,0,0,0,0,0,3396
5103,0,0,0,0,0,0,0,1956
5104,0,0,0,0,0,0,0,1956
5105,0,0,0,0,0,0,0,6996
5106,0,0,0,0,0,0,0,1956
5107,0,0,0,0,0,0,0,5916
5108,0,0,0,0,0,0,0,4836
5109,0,0,0,0,0,0,0,1956
5110,0,0,0,0,0,0,0,1956
5111,0,0,0,0,0,0,0,4836
5112,0,0,0,0,0,0,0,4836
5113,0,0,0,0,0,0,0,1956
5114,0,0,0,0,0,0,0,6066
5115,0,0,0,0,0,0,0,6276
5116,0,0,0,0,0,0,0,1956
5117,0,0,0,0,0,0,0,3396
5118,0,0,0,0,0,0,0,1956
5119,0,0,0,0,0,0,0,1956
5120,0,0,0,0,0,0,0,4836
5121,0,0,0,0,0,0,0,1956
5122,0,0,0,0,0,0,0,1956
5123,0,0,0,0,0,0,0,5862
5124,0,0,0,0,0,0,0,2676
5125,0,0,0,0,0,0,0,3756
5126,0,0,0,0,0,0,0,1956
5127,0,0,0,0,0,0,0,1956
5128,0,0,0,0,0,0,0,4836
5129,0,0,0,0,0,0,0,1956
5130,0,0,0,0,0,0,0,1956
5131,0,0,0,0,0,0,0,9876
5132,0,0,0,0,0,0,0,1956
5133,0,0,0,0,0,0,0,1956
5134,0,0,0,0,0,0,0,3396
5135,0,0,0,0,0,0,0,1956
5136,0,0,0,0,0,0,0,1956
5137,0,0,0,0,0,0,0,2676
5138,0,0,0,0,0,0,0,1956
5139,0,0,0,0,0,0,0,3396
5140,0,0,0,0,0,0,0,1956
5141,0,0,0,0,0,0,0,1956
5142,0,0,0,0,0,0,0,22836
5143,0,0,0,0,0,0,0,1956
5144,0,0,0,0,0,0,0,1956
5145,0,0,0,0,0,0,0,3756
5146,0,0,0,0,0,0,0,1956
5147,0,0,0,0,0,0,0,22116
5148,0,0,0,0,0,0,0,37836
5149,0,0,0,0,0,0,0,5346
5150,0,0,0,0,0,0,0,4626
5151,0,0,0,0,0,0,0,1956
5152,0,0,0,0,0,0,0,17796
5153,0,0,0,0,0,0,0,4836
5154,0,0,0,0,0,0,0,3756
5155,0,0,0,0,0,0,0,1956
5156,0,0,0,0,0,0,0,3906
5157,0,0,0,0,0,0,0,1956
5158,0,0,0,0,0,0,0,6276
5159,0,0,0,0,0,0,0,1956
5160,0,0,0,0,0,0,0,1956
5161,0,0,0,0,0,0,0,6036
5162,0,0,0,0,0,0,0,3396
5163,0,0,0,0,0,0,0,1956
5164,0,0,0,0,0,0,0,3396
5165,0,0,0,0,0,0,0,1956
5166,0,0,0,0,0,0,0,1956
5167,0,0,0,0,0,0,0,3396
5168,0,0,0,0,0,0,0,9156
5169,0,0,0,0,0,0,0,2676
5170,0,0,0,0,0,0,0,1956
5171,0,0,0,0,0,0,0,2676
5172,0,0,0,0,0,0,0,3396
5173,0,0,0,0,0,0,0,1956
5174,0,0,0,0,0,0,0,5352
5175,0,0,0,0,0,0,0,3396
5176,0,0,0,0,0,0,0,1956
5177,0,0,0,0,0,0,0,1956
5178,0,0,0,0,0,0,0,2676
5179,0,0,0,0,0,0,0,1956
5180,0,0,0,0,0,0,0,5352
5181,0,0,0,0,0,0,0,1956
5182,0,0,0,0,0,0,0,1956
5183,0,0,0,0,0,0,0,51636
5184,0,0,0,0,0,0,0,1956
5185,0,0,0,0,0,0,0,4836
5186,0,0,0,0,0,0,0,1956
5187,0,0,0,0,0,0,0,1956
5188,0,0,0,0,0,0,0,4476
5189,0,0,0,0,0,0,0,1956
5190,0,0,0,0,0,0,0,1956
5191,0,0,0,0,0,0,0,1956
5192,0,0,0,0,0,0,0,1956
5193,0,0,0,0,0,0,0,1956
5194,0,0,0,0,0,0,0,2676
5195,0,0,0,0,0,0,0,1956
5196,0,0,0,0,0,0,0,14472
5197,0,0,0,0,0,0,0,1956
5198,1,1,1,1,0,0,0,0
5199,0,0,0,0,0,0,0,1956
5200,0,0,0,0,0,0,0,2676
5201,0,0,0,0,0,0,0,1956
5202,0,0,0,0,0,0,0,9876
5203,0,0,0,0,0,0,0,16716
5204,0,0,0,0,0,0,0,1956
5205,0,0,0,0,0,0,0,1956
5206,0,0,0,0,0,0,0,4116
5207,0,0,0,0,0,0,0,3396
5208,0,0,0,0,0,0,0,3756
5209,0,0,0,0,0,0,0,3396
5210,0,0,0,0,0,0,0,1956
5211,0,0,0,0,0,0,0,1956
5212,0,0,0,0,0,0,0,6276
5213,0,0,0,0,0,0,0,1956
5214,0,0,0,0,0,0,0,3396
5215,0,0,0,0,0,0,0,1956
5216,0,0,0,0,0,0,0,1956
5217,0,0,0,0,0,0,0,1956
5218,0,0,0,0,0,0,0,1956
5219,0,0,0,0,0,0,0,4596
5220,0,0,0,0,0,0,0,1956
5221,0,0,0,0,0,0,0,6276
5222,0,0,0,0,0,0,0,5676
5223,0,0,0,0,0,0,0,1956
5224,0,0,0,0,0,0,0,11676
5225,0,0,0,0,0,0,0,1956
5226,0,0,0,0,0,0,0,1956
5227,0,0,0,0,0,0,0,1956
5228,0,0,0,0,0,0,0,1956
5229,0,0,0,0,0,0,0,1956
5230,0,0,0,0,0,0,0,6636
5231,0,0,0,0,0,0,0,4116
5232,0,0,0,0,0,0,0,3396
5233,0,0,0,0,0,0,0,1956
5234,0,0,0,0,0,0,0,1956
5235,0,0,0,0,0,0,0,1956
5236,0,0,0,0,0,0,0,1956
5237,0,0,0,0,0,0,0,1956
5238,0,0,0,0,0,0,0,1956
5239,0,0,0,0,0,0,0,1956
5240,0,0,0,0,0,0,0,2676
5241,0,0,0,0,0,0,0,2676
5242,0,0,0,0,0,0,0,4476
5243,0,0,0,0,0,0,0,4116
5244,0,0,0,0,0,0,0,1956
5245,0,0,0,0,0,0,0,3876
5246,0,0,0,0,0,0,0,8796
5247,0,0,0,0,0,0,0,2676
5248,0,0,0,0,0,0,0,1956
5249,0,0,0,0,0,0,0,12876
5250,0,0,0,0,0,0,0,2676
5251,0,0,0,0,0,0,0,4116
5252,0,0,0,0,0,0,0,3396
5253,0,0,0,0,0,0,0,1956
5254,0,0,0,0,0,0,0,4836
5255,0,0,0,0,0,0,0,1956
5256,0,0,0,0,0,0,0,4116
5257,0,0,0,0,0,0,0,66876
5258,0,0,0,0,0,0,0,3756
5259,0,0,0,0,0,0,0,9516
5260,0,0,0,0,0,0,0,1956
5261,0,0,0,0,0,0,0,12036
5262,0,0,0,0,0,0,0,2676
5263,0,0,0,0,0,0,0,10956
5264,0,0,0,0,0,0,0,3396
5265,0,0,0,0,0,0,0,1956
5266,0,0,0,0,0,0,0,1956
5267,0,0,0,0,0,0,0,29106
5268,0,0,0,0,0,0,0,3396
5269,0,0,0,0,0,0,0,1956
5270,0,0,0,0,0,0,0,6786
5271,0,0,0,0,0,0,0,1956
5272,0,0,0,0,0,0,0,1956
5273,0,0,0,0,0,0,0,3396
5274,0,0,0,0,0,0,0,1956
5275,0,0,0,0,0,0,0,1956
5276,0,0,0,0,0,0,0,1956
5277,0,0,0,0,0,0,0,3396
5278,0,0,0,0,0,0,0,9156
5279,0,0,0,0,0,0,0,4476
5280,0,0,0,0,0,0,0,3396
5281,0,0,0,0,0,0,0,1956
5282,0,0,0,0,0,0,0,4116
5283,0,0,0,0,0,0,0,1956
5284,0,0,0,0,0,0,0,6426
5285,0,0,0,0,0,0,0,1956
5286,0,0,0,0,0,0,0,1956
5287,0,0,0,0,0,0,0,4836
5288,0,0,0,0,0,0,0,1956
5289,0,0,0,0,0,0,0,3396
5290,0,0,0,0,0,0,0,1956
5291,0,0,0,0,0,0,0,3396
5292,0,0,0,0,0,0,0,1956
5293,0,0,0,0,0,0,0,7716
5294,0,0,0,0,0,0,0,1956
5295,0,0,0,0,0,0,0,1956
5296,0,0,0,0,0,0,0,3396
5297,0,0,0,0,0,0,0,2676
5298,0,0,0,0,0,0,0,1956
5299,0,0,0,0,0,0,0,1956
5300,0,0,0,0,0,0,0,1956
5301,0,0,0,0,0,0,0,6636
5302,0,0,0,0,0,0,0,4116
5303,0,0,0,0,0,0,0,5916
5304,0,0,0,0,0,0,0,5556
5305,0,0,0,0,0,0,0,3876
5306,0,0,0,0,0,0,0,1956
5307,0,0,0,0,0,0,0,1956
5308,0,0,0,0,0,0,0,220626
5309,0,0,0,0,0,0,0,4836
5310,0,0,0,0,0,0,0,4476
5311,0,0,0,0,0,0,0,1956
5312,0,0,0,0,0,0,0,1956
5313,0,0,0,0,0,0,0,14196
5314,0,0,0,0,0,0,0,3756
5315,0,0,0,0,0,0,0,3396
5316,0,0,0,0,0,0,0,3396
5317,0,0,0,0,0,0,0,8556
5318,0,0,0,0,0,0,0,2676
5319,0,0,0,0,0,0,0,5196
5320,0,0,0,0,0,0,0,27156
5321,0,0,0,0,0,0,0,1956
5322,0,0,0,0,0,0,0,2676
5323,0,0,0,0,0,0,0,7716
5324,0,0,0,0,0,0,0,3396
5325,0,0,0,0,0,0,0,1956
5326,0,0,0,0,0,0,0,1956
5327,0,0,0,0,0,0,0,1956
5328,0,0,0,0,0,0,0,49836
5329,0,0,0,0,0,0,0,8076
5330,0,0,0,0,0,0,0,3396
5331,0,0,0,0,0,0,0,2676
5332,0,0,0,0,0,0,0,1956
5333,0,0,0,0,0,0,0,1956
5334,0,0,0,0,0,0,0,4116
5335,0,0,0,0,0,0,0,36516
5336,0,0,0,0,0,0,0,1956
5337,0,0,0,0,0,0,0,5316
5338,0,0,0,0,0,0,0,1956
5339,0,0,0,0,0,0,0,14916
5340,0,0,0,0,0,0,0,1956
5341,0,0,0,0,0,0,0,4116
5342,0,0,0,0,0,0,0,1956
5343,0,0,0,0,0,0,0,1956
5344,0,0,0,0,0,0,0,2676
5345,0,0,0,0,0,0,0,4836
5346,0,0,0,0,0,0,0,6996
5347,0,0,0,0,0,0,0,1956
5348,0,0,0,0,0,0,0,1956
5349,0,0,0,0,0,0,0,2676
5350,0,0,0,0,0,0,0,5916
5351,0,0,0,0,0,0,0,2676
5352,0,0,0,0,0,0,0,1956
5353,0,0,0,0,0,0,0,1956
5354,0,0,0,0,0,0,0,1956
5355,0,0,0,0,0,0,0,3396
5356,0,0,0,0,0,0,0,4596
5357,0,0,0,0,0,0,0,1956
5358,0,0,0,0,0,0,0,1956
5359,0,0,0,0,0,0,0,1956
5360,0,0,0,0,0,0,0,5196
5361,0,0,0,0,0,0,0,1956
5362,0,0,0,0,0,0,0,5196
5363,0,0,0,0,0,0,0,6276
5364,0,0,0,0,0,0,0,1956
5365,0,0,0,0,0,0,0,4116
5366,0,0,0,0,0,0,0,1956
5367,0,0,0,0,0,0,0,1956
5368,0,0,0,0,0,0,0,2676
5369,0,0,0,0,0,0,0,16716
5370,0,0,0,0,0,0,0,3756
5371,0,0,0,0,0,0,0,10236
5372,0,0,0,0,0,0,0,4836
5373,0,0,0,0,0,0,0,1956
5374,0,0,0,0,0,0,0,1956
5375,0,0,0,0,0,0,0,2676
5376,0,0,0,0,0,0,0,1956
5377,0,0,0,0,0,0,0,4116
5378,0,0,0,0,0,0,0,2676
5379,0,0,0,0,0,0,0,4836
5380,0,0,0,0,0,0,0,4116
5381,0,0,0,0,0,0,0,1956
5382,0,0,0,0,0,0,0,3396
5383,0,0,0,0,0,0,0,1956
5384,0,0,0,0,0,0,0,1956
5385,0,0,0,0,0,0,0,5556
5386,0,0,0,0,0,0,0,4836
5387,0,0,0,0,0,0,0,1956
5388,0,0,0,0,0,0,0,3756
5389,0,0,0,0,0,0,0,1956
5390,0,0,0,0,0,0,0,2676
5391,0,0,0,0,0,0,0,10596
5392,0,0,0,0,0,0,0,1956
5393,0,0,0,0,0,0,0,10596
5394,0,0,0,0,0,0,0,1956
5395,0,0,0,0,0,0,0,4116
5396,0,0,0,0,0,0,0,5556
5397,0,0,0,0,0,0,0,3876
5398,0,0,0,0,0,0,0,4476
5399,0,0,0,0,0,0,0,3876
5400,0,0,0,0,0,0,0,1956
5401,0,0,0,0,0,0,0,1956
5402,0,0,0,0,0,0,0,1956
5403,0,0,0,0,0,0,0,2676
5404,0,0,0,0,0,0,0,1956
5405,0,0,0,0,0,0,0,1956
5406,0,0,0,0,0,0,0,6546
5407,0,0,0,0,0,0,0,1956
5408,0,0,0,0,0,0,0,1956
5409,0,0,0,0,0,0,0,3396
5410,0,0,0,0,0,0,0,1956
5411,0,0,0,0,0,0,0,2676
5412,0,0,0,0,0,0,0,4836
5413,0,0,0,0,0,0,0,2676
5414,0,0,0,0,0,0,0,3876
5415,0,0,0,0,0,0,0,3396
5416,0,0,0,0,0,0,0,1956
5417,0,0,0,0,0,0,0,1956
5418,0,0,0,0,0,0,0,1956
5419,0,0,0,0,0,0,0,6996
5420,0,0,0,0,0,0,0,3396
5421,0,0,0,0,0,0,0,1956
5422,0,0,0,0,0,0,0,2676
5423,0,0,0,0,0,0,0,3396
5424,0,0,0,0,0,0,0,3396
5425,0,0,0,0,0,0,0,5556
5426,0,0,0,0,0,0,0,1956
5427,0,0,0,0,0,0,0,1956
5428,0,0,0,0,0,0,0,1956
5429,0,0,0,0,0,0,0,1956
5430,0,0,0,0,0,0,0,3396
5431,0,0,0,0,0,0,0,3906
5432,0,0,0,0,0,0,0,1956
5433,0,0,0,0,0,0,0,3876
5434,0,0,0,0,0,0,0,3756
5435,0,0,0,0,0,0,0,1956
5436,0,0,0,0,0,0,0,3756
5437,0,0,0,0,0,0,0,1956
5438,0,0,0,0,0,0,0,4116
5439,0,0,0,0,0,0,0,6996
5440,0,0,0,0,0,0,0,3396
5441,0,0,0,0,0,0,0,1956
5442,0,0,0,0,0,0,0,1956
5443,0,0,0,0,0,0,0,1956
5444,0,0,0,0,0,0,0,1956
5445,0,0,0,0,0,0,0,1956
5446,0,0,0,0,0,0,0,1956
5447,0,0,0,0,0,0,0,1956
5448,0,0,0,0,0,0,0,1956
5449,0,0,0,0,0,0,0,1956
5450,0,0,0,0,0,0,0,4116
5451,0,0,0,0,0,0,0,1956
5452,0,0,0,0,0,0,0,2676
5453,0,0,0,0,0,0,0,1956
5454,0,0,0,0,0,0,0,3396
5455,0,0,0,0,0,0,0,1956
5456,0,0,0,0,0,0,0,10596
5457,0,0,0,0,0,0,0,1956
5458,0,0,0,0,0,0,0,1956
5459,0,0,0,0,0,0,0,10596
5460,0,0,0,0,0,0,0,1956
5461,0,0,0,0,0,0,0,1956
5462,0,0,0,0,0,0,0,8796
5463,0,0,0,0,0,0,0,1956
5464,0,0,0,0,0,0,0,1956
5465,0,0,0,0,0,0,0,1956
5466,0,0,0,0,0,0,0,3396
5467,0,0,0,0,0,0,0,1956
5468,0,0,0,0,0,0,0,1956
5469,0,0,0,0,0,0,0,1956
5470,0,0,0,0,0,0,0,12036
5471,0,0,0,0,0,0,0,1956
5472,0,0,0,0,0,0,0,1956
5473,0,0,0,0,0,0,0,3396
5474,0,0,0,0,0,0,0,1956
5475,0,0,0,0,0,0,0,12276
5476,0,0,0,0,0,0,0,8436
5477,0,0,0,0,0,0,0,1956
5478,0,0,0,0,0,0,0,2676
5479,0,0,0,0,0,0,0,5676
5480,0,0,0,0,0,0,0,1956
5481,0,0,0,0,0,0,0,2676
5482,0,0,0,0,0,0,0,1956
5483,0,0,0,0,0,0,0,2676
5484,0,0,0,0,0,0,0,3396
5485,0,0,0,0,0,0,0,3396
5486,0,0,0,0,0,0,0,1956
5487,0,0,0,0,0,0,0,6276
5488,0,0,0,0,0,0,0,1956
5489,0,0,0,0,0,0,0,1956
5490,0,0,0,0,0,0,0,1956
5491,0,0,0,0,0,0,0,3876
5492,0,0,0,0,0,0,0,3396
5493,0,0,0,0,0,0,0,5916
5494,0,0,0,0,0,0,0,1956
5495,0,0,0,0,0,0,0,8436
5496,0,0,0,0,0,0,0,11316
5497,0,0,0,0,0,0,0,1956
5498,0,0,0,0,0,0,0,4116
5499,0,0,0,0,0,0,0,1956
5500,0,0,0,0,0,0,0,1956
5501,0,0,0,0,0,0,0,7356
5502,0,0,0,0,0,0,0,4116
5503,0,0,0,0,0,0,0,1956
5504,0,0,0,0,0,0,0,5556
5505,0,0,0,0,0,0,0,1956
5506,0,0,0,0,0,0,0,1956
5507,0,0,0,0,0,0,0,9156
5508,0,0,0,0,0,0,0,2676
5509,0,0,0,0,0,0,0,4836
5510,0,0,0,0,0,0,0,4476
5511,0,0,0,0,0,0,0,1956
5512,0,0,0,0,0,0,0,1956
5513,0,0,0,0,0,0,0,1956
5514,0,0,0,0,0,0,0,1956
5515,0,0,0,0,0,0,0,1956
5516,0,0,0,0,0,0,0,1956
5517,0,0,0,0,0,0,0,1956
5518,0,0,0,0,0,0,0,1956
5519,0,0,0,0,0,0,0,1956
5520,0,0,0,0,0,0,0,1956
5521,0,0,0,0,0,0,0,1956
5522,0,0,0,0,0,0,0,2676
5523,0,0,0,0,0,0,0,1956
5524,0,0,0,0,0,0,0,1956
5525,0,0,0,0,0,0,0,1956
5526,0,0,0,0,0,0,0,7266
5527,0,0,0,0,0,0,0,3396
5528,0,0,0,0,0,0,0,1956
5529,0,0,0,0,0,0,0,1956
5530,0,0,0,0,0,0,0,1956
5531,0,0,0,0,0,0,0,1956
5532,0,0,0,0,0,0,0,3396
5533,0,0,0,0,0,0,0,1956
5534,0,0,0,0,0,0,0,2676
5535,0,0,0,0,0,0,0,1956
5536,0,0,0,0,0,0,0,1956
5537,0,0,0,0,0,0,0,3876
5538,0,0,0,0,0,0,0,1956
5539,0,0,0,0,0,0,0,3396
5540,0,0,0,0,0,0,0,1956
5541,0,0,0,0,0,0,0,1956
5542,0,0,0,0,0,0,0,3396
5543,0,0,0,0,0,0,0,7716
5544,0,0,0,0,0,0,1,51
5545,0,0,0,0,0,0,0,1956
5546,0,0,0,0,0,0,0,1956
5547,0,0,0,0,0,0,0,17796
5548,0,0,0,0,0,0,0,13836
5549,0,0,0,0,0,0,0,1956
5550,0,0,0,0,0,0,0,2676
5551,0,0,0,0,0,0,0,1956
5552,0,0,0,0,0,0,0,1956
5553,0,0,0,0,0,0,0,1956
5554,0,0,0,0,0,0,0,1956
5555,0,0,0,0,0,0,0,5346
5556,0,0,0,0,0,0,0,1956
5557,0,0,0,0,0,0,0,1956
5558,0,0,0,0,0,0,0,10236
5559,0,0,0,0,0,0,0,1956
5560,0,0,0,0,0,0,0,3396
5561,0,0,0,0,0,0,0,1956
5562,0,0,0,0,0,0,0,4836
5563,0,0,0,0,0,0,0,1956
5564,0,0,0,0,0,0,0,46596
5565,0,0,0,0,0,0,0,1956
5566,0,0,0,0,0,0,0,4116
5567,0,0,0,0,0,0,0,3396
5568,0,0,0,0,0,0,0,1956
5569,0,0,0,0,0,0,0,8436
5570,0,0,0,0,0,0,0,5856
5571,0,0,0,0,0,0,0,8076
5572,0,0,0,0,0,0,0,1956
5573,0,0,0,0,0,0,0,2676
5574,0,0,0,0,0,0,0,5196
5575,0,0,0,0,0,0,0,1956
5576,0,0,0,0,0,0,0,1956
5577,0,0,0,0,0,0,0,14196
5578,0,0,0,0,0,0,0,1956
5579,0,0,0,0,0,0,0,1956
5580,0,0,0,0,0,0,0,4116
5581,0,0,0,0,0,0,0,144066
5582,0,0,0,0,0,0,0,7356
5583,0,0,0,0,0,0,0,11076
5584,0,0,0,0,0,0,0,1956
5585,0,0,0,0,0,0,0,14196
5586,0,0,0,0,0,0,0,1956
5587,0,0,0,0,0,0,0,3396
5588,0,0,0,0,0,0,0,1956
5589,0,0,0,0,0,0,0,1956
5590,0,0,0,0,0,0,0,5556
5591,0,0,0,0,0,0,0,1956
5592,0,0,0,0,0,0,0,1956
5593,0,0,0,0,0,0,0,1956
5594,0,0,0,0,0,0,0,3396
5595,0,0,0,0,0,0,0,6276
5596,0,0,0,0,0,0,0,1956
5597,0,0,0,0,0,0,0,53916
5598,0,0,0,0,0,0,0,99516
5599,0,0,0,0,0,0,0,1956
5600,0,0,0,0,0,0,0,2676
5601,0,0,0,0,0,0,0,6276
5602,0,0,0,0,0,0,0,2676
5603,0,0,0,0,0,0,0,30756
5604,0,0,0,0,0,0,0,2676
5605,0,0,0,0,0,0,0,1956
5606,0,0,0,0,0,0,0,3396
5607,0,0,0,0,0,0,0,4836
5608,0,0,0,0,0,0,0,1956
5609,0,0,0,0,0,0,0,4836
5610,0,0,0,0,0,0,0,1956
5611,0,0,0,0,0,0,0,3396
5612,0,0,0,0,0,0,0,13836
5613,0,0,0,0,0,0,0,2676
5614,0,0,0,0,0,0,0,3396
5615,0,0,0,0,0,0,0,1956
5616,0,0,0,0,0,0,0,2676
5617,0,0,0,0,0,0,0,3396
5618,0,0,0,0,0,0,0,1956
5619,0,0,0,0,0,0,0,1956
5620,0,0,0,0,0,0,0,3756
5621,0,0,0,0,0,0,0,11436
5622,0,0,0,0,0,0,0,3396
5623,0,0,0,0,0,0,0,2676
5624,0,0,0,0,0,0,0,9156
5625,0,0,0,0,0,0,0,3396
5626,0,0,0,0,0,0,0,1956
5627,0,0,0,0,0,0,0,4836
5628,0,0,0,0,0,0,0,4116
5629,0,0,0,0,0,0,0,15636
5630,0,0,0,0,0,0,0,1956
5631,0,0,0,0,0,0,0,5556
5632,0,0,0,0,0,0,0,2676
5633,0,0,0,0,0,0,0,3396
5634,0,0,0,0,0,0,0,1956
5635,0,0,0,0,0,0,0,7716
5636,0,0,0,0,0,0,0,2676
5637,0,0,0,0,0,0,0,13476
5638,0,0,0,0,0,0,0,6756
5639,0,0,0,0,0,0,0,1956
5640,0,0,0,0,0,0,0,1956
5641,0,0,0,0,0,0,0,4116
5642,0,0,0,0,0,0,0,1956
5643,0,0,0,0,0,0,0,9156
5644,0,0,0,0,0,0,0,4116
5645,0,0,0,0,0,0,0,3913
5646,0,0,0,0,0,0,0,2676
5647,0,0,0,0,0,0,0,1956
5648,0,0,0,0,0,0,0,3756
5649,0,0,0,0,0,0,0,4476
5650,0,0,0,0,0,0,0,23676
5651,0,0,0,0,0,0,1,4
5652,0,0,0,0,0,0,0,2676
5653,0,0,0,0,0,0,0,4116
5654,0,0,0,0,0,0,0,4626
5655,0,0,0,0,0,0,0,1956
5656,0,0,0,0,0,0,0,4596
5657,0,0,0,0,0,0,0,1956
5658,0,0,0,0,0,0,0,1956
5659,0,0,0,0,0,0,0,3756
5660,0,0,0,0,0,0,0,1956
5661,0,0,0,0,0,0,0,1956
5662,0,0,0,0,0,0,0,1956
5663,0,0,0,0,0,0,0,1956
5664,0,0,0,0,0,0,0,4116
5665,0,0,0,0,0,0,0,1956
5666,0,0,0,0,0,0,0,1956
5667,0,0,0,0,0,0,0,1956
5668,0,0,0,0,0,0,0,1956
5669,0,0,0,0,0,0,0,3396
5670,0,0,0,0,0,0,0,1956
5671,0,0,0,0,0,0,0,3756
5672,0,0,0,0,0,0,0,1956
5673,0,0,0,0,0,0,0,2676
5674,0,0,0,0,0,0,0,2676
5675,0,0,0,0,0,0,0,2676
5676,0,0,0,0,0,0,0,1956
5677,0,0,0,0,0,0,0,1956
5678,0,0,0,0,0,0,0,71076
5679,0,0,0,0,0,0,0,3396
5680,0,0,0,0,0,0,0,18642
5681,0,0,0,0,0,0,0,1956
5682,0,0,0,0,0,0,0,3756
5683,0,0,0,0,0,0,0,3396
5684,0,0,0,0,0,0,0,5796
5685,0,0,0,0,0,0,1,78
5686,0,0,0,0,0,0,0,1956
5687,0,0,0,0,0,0,0,2676
5688,0,0,0,0,0,0,0,3906
5689,0,0,0,0,0,0,0,5916
5690,0,0,0,0,0,0,0,4116
5691,0,0,0,0,0,0,0,1956
5692,0,0,0,0,0,0,0,4836
5693,0,0,0,0,0,0,0,1956
5694,0,0,0,0,0,0,0,1956
5695,0,0,0,0,0,0,0,1956
5696,0,0,0,0,0,0,0,7716
5697,0,0,0,0,0,0,0,2676
5698,0,0,0,0,0,0,0,6276
5699,0,0,0,0,0,0,0,4836
5700,0,0,0,0,0,0,0,9156
5701,0,0,0,0,0,0,0,1956
5702,0,0,0,0,0,0,0,9516
5703,0,0,0,0,0,0,0,13026
5704,0,0,0,0,0,0,0,3396
5705,0,0,0,0,0,0,0,10026
5706,0,0,0,0,0,0,0,3756
5707,0,0,0,0,0,0,0,1956
5708,0,0,0,0,0,0,0,6756
5709,0,0,0,0,0,0,0,1956
5710,0,0,0,0,0,0,0,4626
5711,0,0,0,0,0,0,0,1956
5712,0,0,0,0,0,0,0,4836
5713,0,0,0,0,0,0,0,1956
5714,0,0,0,0,0,0,0,3876
5715,0,0,0,0,0,0,0,1956
5716,0,0,0,0,0,0,0,3756
5717,0,0,0,0,0,0,0,3396
5718,0,0,0,0,0,0,0,8436
5719,0,0,0,0,0,0,0,1956
5720,0,0,0,0,0,0,0,2676
5721,0,0,0,0,0,0,0,4116
5722,0,0,0,0,0,0,0,1956
5723,0,0,0,0,0,0,0,6276
5724,0,0,0,0,0,0,0,4836
5725,0,0,0,0,0,0,0,4116
5726,0,0,0,0,0,0,0,1956
5727,0,0,0,0,0,0,0,4116
5728,0,0,0,0,0,0,0,3756
5729,0,0,0,0,0,0,0,3876
5730,0,0,0,0,0,0,0,1956
5731,0,0,0,0,0,0,0,1956
5732,0,0,0,0,0,0,0,2676
5733,0,0,0,0,0,0,0,4836
5734,0,0,0,0,0,0,0,1956
5735,0,0,0,0,0,0,0,1956
5736,0,0,0,0,0,0,0,5556
5737,0,0,0,0,0,0,0,1956
5738,0,0,0,0,0,0,0,1956
5739,0,0,0,0,0,0,0,4476
5740,0,0,0,0,0,0,0,1956
